LAC,CI,LAT,LNG,NET_TYPE
34428,152706,24.642561,100.069751,ps
34428,152706,24.642561,100.069751,ps
34428,152706,24.642561,100.069751,ps
34428,152706,24.642561,100.069751,ps
34957,211219,25.613117,103.328825,ps
34972,25218,25.028094,102.71534,ps
63232,360979,25.098670368,102.713560025,ps
63232,360979,39.995008,116.279297,ps
34965,208945,26.08351,102.731443,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
34721,271910,21.6703786395,100.021766961,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
34756,151873,23.47046,99.824442,ps
34756,151873,23.47046,99.824442,ps
34756,151873,23.47046,99.824442,ps
34756,151873,23.47046,99.824442,ps
34446,409736,23.182377,101.582276,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
63406,354323,22.339407,99.620059,ps
35066,144833046,25.012388,102.7352,lte
34873,147032835,22.801735,100.973796,lte
34873,147032835,22.801735,100.973796,lte
34873,147032835,22.801735,100.973796,lte
34882,14271233,27.342806,103.734416,lte
34945,144859670,25.036695,102.66599,lte
34904,144053762,26.919361,100.210938,lte
34993,10238210,27.3897581163,103.742142134,lte
34586,221646479,25.335405,100.488965,lte
34586,221646479,25.335405,100.488965,lte
34658,221104259,24.422325,98.55153,lte
34586,221646479,25.335405,100.488965,lte
34629,160925719,25.49588,103.797444,lte
34873,15017474,22.7837373813,100.979530381,lte
34629,160925719,25.49588,103.797444,lte
34610,218236549,25.0941805165,102.77307206,lte
34993,10394625,27.331127,103.757982,lte
35067,172149381,24.927249,102.475909,lte
35067,172149381,24.927249,102.475916,lte
34401,218216077,25.0910218015,102.922742716,lte
34401,218216077,25.0909851766,102.922794465,lte
34401,218216077,25.0909152537,102.922889617,lte
34401,218216077,25.0904957923,102.923535662,lte
34944,8693259,25.0140443881,102.70586245,lte
35020,8513027,25.0490971422,102.67,lte
34944,8693259,25.01746,102.7074,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
34629,160925719,25.49588,103.797444,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
35025,145339139,25.081899,102.719606,lte
34944,8652055,25.022291,102.702212,lte
34629,160925719,25.49588,103.797444,lte
34586,221646479,25.335405,100.488965,lte
34586,221646479,25.335405,100.488965,lte
34586,221646479,25.335405,100.488965,lte
34586,221646479,25.335405,100.488965,lte
34586,221646479,25.335405,100.488965,lte
34944,8693259,25.014044,102.705862,lte
34629,160925719,25.49588,103.797444,lte
34944,8652055,25.022403,102.702416,lte
34944,8693259,25.0140437826,102.705862359,lte
34611,145089027,25.090985,102.73218,lte
34611,145089027,25.090985,102.73218,lte
34774,220165252,25.3061542511,98.5256271362,lte
34629,160925719,25.49588,103.797444,lte
34394,145095189,25.0364254728,102.789,lte
34658,221104259,24.422325,98.55163,lte
34658,221104259,24.417968,98.548675,lte
34946,144758041,25.014922,102.743977,lte
34946,172148357,25.014922,102.743977,lte
34711,14884107,39.995008,116.279297,lte
34394,145095189,25.0364254728,102.78906441,lte
34658,221104259,24.42107254,98.5484683174,lte
34658,221104259,24.417959,98.548668,lte
34944,8652055,25.022403,102.702416,lte
34915,147400213,25.044977,101.539019,lte
34394,145095189,25.0364254728,102.78906441,lte
34398,144726786,24.977788,102.794007,lte
34956,145211137,25.062549,102.720504,lte
34912,223733763,25.0604,101.5149,lte
34903,144073497,39.995008,116.279297,lte
34586,221646479,25.58422,100.226217,lte
34611,145089027,25.09092,102.7319,lte
34586,221646479,25.58422,100.226217,lte
34586,221646479,25.58422,100.226217,lte
34586,221646479,25.58422,100.226217,lte
34586,221646479,25.58422,100.226217,lte
34586,221646479,25.58422,100.226217,lte
34611,145089027,25.0909849718,102.732179905,lte
35014,218484099,24.901556,103.174706,lte
34668,143680535,23.902294,100.092254,lte
34400,144941569,24.8782842339,102.824403754,lte
34387,8543745,24.969425,102.765866,lte
34946,145233941,25.0163709537,102.751602736,lte
34946,144771349,25.0168875629,102.749199752,lte
34619,218502787,24.925855,102.483194,lte
34942,144858137,39.995008,116.279297,lte
34713,143901185,22.01907,100.804839,lte
34713,143901185,22.01907,100.804839,lte
34713,143901185,22.019068,100.804839,lte
34766,147623959,25.0289046954,98.4998162068,lte
34594,9369090,26.73496246,99.15542603,lte
34801,8719879,25.295472,103.861701,lte
34801,8719879,25.295472,103.861701,lte
34806,160834050,24.893036,104.303781,lte
34806,160834050,24.893036,104.303781,lte
34766,147623959,25.0289046954,98.4998162068,lte
34806,160834050,24.893036,104.303781,lte
34766,147623959,25.0289046954,98.4998162068,lte
34766,147623959,25.0289046954,98.4998162068,lte
34781,147644162,24.583826,98.6918,lte
34766,147623959,25.0289046954,98.4998162068,lte
34688,220640388,24.19537295,97.79551032,lte
34688,220640388,24.19537295,97.79551032,lte
34688,220640388,24.19537295,97.79551032,lte
34688,220640388,24.19537295,97.79551032,lte
34688,220640388,24.19537295,97.79551032,lte
34688,220640388,24.19537295,97.79551032,lte
34688,220640388,24.19537295,97.79551032,lte
34688,220640388,24.19537295,97.79551032,lte
34688,220640388,24.19537295,97.79551032,lte
34688,220640388,24.19537295,97.79551032,lte
34806,160834050,24.893036,104.303781,lte
34806,160834050,24.893036,104.303781,lte
34766,147623959,25.0287499828,98.4994217315,lte
34766,147623959,25.0287499828,98.4994217315,lte
34401,8615192,39.995008,116.279297,lte
34945,144859670,25.036724,102.665901,lte
34629,9067523,25.474872,103.794407,lte
34806,160834050,24.893021,104.303714,lte
35067,172149380,24.926431,102.476287,lte
34903,15654424,26.874263,100.229926,lte
34802,145767957,25.502841433,103.799399713,lte
34766,147623959,25.0298550256,98.4908239242,lte
34802,145767957,25.50291,103.7993,lte
35012,144800280,25.00791,102.732869,lte
34490,13852161,24.119041,102.187163,lte
34806,160834050,24.893021,104.303714,lte
34594,9369090,26.73496246,99.15542603,lte
34714,220074629,22.002186,100.769022,lte
35020,8482562,25.0524749756,102.670944214,lte
34647,8815617,26.196965,104.105838,lte
34647,8815617,26.196965,104.105838,lte
34802,145767957,25.502841433,103.799399713,lte
34732,146025473,23.358352,103.156762,lte
35067,172149381,24.927245,102.475916,lte
34586,221646479,25.58422,100.226217,lte
34911,147444737,25.0486,101.5705,lte
34594,9369090,26.73496246,99.15542603,lte
34964,144584194,24.792757,103.631463,lte
34964,144584194,24.792757,103.631463,lte
34387,145198851,24.955175,102.73822,lte
34903,15654424,26.874263,100.229926,lte
34781,147644162,24.583826,98.6918,lte
34713,143855899,22.008091,100.801581,lte
34713,143855899,22.008323,100.802218,lte
34781,10052611,24.339602,99.147504,lte
34915,147409431,25.045338,101.541988,lte
34974,144826626,25.0237269723,102.718615221,lte
34806,160834050,24.893021,104.303714,lte
34394,144769537,25.000492,102.782637,lte
34944,144866585,25.0082642157,102.709116726,lte
35017,145687820,25.023979,102.697441,lte
34802,161348098,39.995008,116.279297,lte
34903,15654424,39.995008,116.279297,lte
34882,146546947,27.342806,103.734416,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34397,144971009,25.042568774,102.716794403,lte
34713,143855899,22.008091,100.801581,lte
34904,144053762,26.919362,100.210943,lte
34629,9067523,25.474572,103.794518,lte
34387,145198851,24.955175,102.73822,lte
34981,10240003,27.0,104.0,lte
34387,145198851,24.955175,102.73822,lte
34962,144777729,25.082384,102.651988,lte
34387,145198851,24.955175,102.73822,lte
34397,144963074,25.0494390191,102.712498644,lte
34904,144203029,26.885298,100.227663,lte
34944,218580888,39.995008,116.279297,lte
34944,144866585,25.00830897,102.708941373,lte
34803,145759765,25.505671,103.809803,lte
34803,145759765,25.50511,103.809575,lte
34944,144866585,25.0099338746,102.708737674,lte
34944,144866585,25.0082642157,102.709116726,lte
34981,10240003,27.0,104.0,lte
34713,143855899,22.008091,100.801581,lte
34974,145117206,25.0231,102.710175,lte
34915,147400213,25.0450509362,101.53911574,lte
34944,144866585,25.0099338746,102.708737674,lte
34740,146136088,39.995008,116.279297,lte
34316,9857814,24.881142,99.440523,lte
34655,221095557,23.916228,97.751204,lte
35017,145687820,25.023979,102.697441,lte
34758,221986180,23.612017,101.575172,lte
34944,144866585,25.0083591628,102.709071637,lte
34631,173229334,25.583373,103.811931,lte
34809,8871170,25.438847,103.585019,lte
34904,144091674,26.887853,100.223826,lte
34904,144091674,26.88786,100.22393,lte
35041,160755203,24.665947,102.603826,lte
34963,144838913,25.124899,102.746375,lte
34655,221095557,23.916228,97.751204,lte
34631,173229334,25.583373,103.811931,lte
34631,173229334,25.583373,103.811931,lte
34367,14627094,24.425058,98.576804,lte
34367,14627094,24.425058,98.576804,lte
34585,219276675,25.6973194895,100.199267,lte
34585,219276675,25.6973101387,100.199224904,lte
34585,219276675,25.6973194895,100.199267,lte
34585,219276675,25.6973163936,100.199264073,lte
34585,219276675,25.6973163936,100.199264073,lte
34585,219276675,25.6973194895,100.199267,lte
34585,219276675,25.6973194895,100.199267,lte
34585,219276675,25.6973194895,100.199267,lte
34585,219276675,25.7237715691,100.188627622,lte
34585,219276675,25.6973101387,100.199224904,lte
35041,160755203,24.665947,102.603826,lte
34655,221095557,23.916228,97.751204,lte
34668,143680535,23.902294,100.092254,lte
34915,147400213,25.04507,101.53853,lte
34915,147400213,25.0438,101.53998,lte
34915,147400213,25.0449708251,101.539015065,lte
34915,147400213,25.0438,101.53998,lte
34978,144573442,25.14442,102.85702,lte
34387,8543765,24.973527,102.765574,lte
34611,145089027,25.0910007053,102.732133247,lte
34903,15654423,26.874575,100.229504,lte
34661,221055374,24.4415724803,98.5985087829,lte
34942,172027267,24.34308624,102.54708099,lte
34388,160814615,24.947251,102.704214,lte
34586,221646479,25.58422,100.226217,lte
34586,221646479,25.58422,100.226217,lte
34787,143757057,23.64696312,100.07358551,lte
34915,147400213,25.04507,101.53853,lte
34915,147400213,25.04514,101.53926,lte
34668,143680535,23.902294,100.092254,lte
34398,145247512,39.995008,116.279297,lte
34946,172148357,25.014922,102.743977,lte
34915,147400213,25.04514,101.53926,lte
34915,147400213,25.04514,101.53926,lte
34401,218216077,25.089745,102.922244,lte
34974,144752641,25.027259,102.738483,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
34974,144752641,25.027259,102.738483,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
35015,145185539,25.063814,102.671439,lte
34388,160814615,24.947251,102.704214,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34399,218236949,25.077593,102.74095,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
34944,8652055,25.022392,102.702473,lte
34944,8652055,25.022403,102.702416,lte
35017,144802818,25.029402,102.720421,lte
34341,146292993,25.5758,100.2166,lte
34341,146292993,25.5758,100.2166,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
34459,173228802,25.49588,103.797444,lte
34459,173228802,25.49588,103.797444,lte
34459,173228802,25.49588,103.797444,lte
34459,173228802,25.49588,103.797444,lte
34459,173228802,25.49588,103.797444,lte
34459,173228802,25.49588,103.797444,lte
34459,173228802,25.49588,103.797444,lte
34459,173228802,25.49588,103.797444,lte
34459,173228802,25.49588,103.797444,lte
34459,173228802,25.49588,103.797444,lte
34934,225368205,23.3768255306,104.248108357,lte
34905,144069397,26.850808,100.226285,lte
34905,144069397,26.850808,100.226285,lte
34343,15259649,25.566951,100.187004,lte
34343,15259649,25.566951,100.187004,lte
34343,15259649,25.566951,100.187004,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
34934,225368205,23.3768255306,104.248108357,lte
63283,267873,24.9460564014,102.712799665,ps
63283,267873,24.946093406,102.712767866,ps
63283,267873,24.94583,102.7127,ps
63283,267873,24.940201,102.706352,ps
34952,217683,24.922005,103.154195,ps
63330,96115,25.6137447046,100.218400601,ps
34956,341910,39.995008,116.279297,ps
63330,399681,25.592224,100.21548,ps
63330,399681,25.592224,100.21548,ps
63330,399681,25.592224,100.21548,ps
34662,291363,24.33383,98.65166,ps
35059,300664,39.995008,116.279297,ps
35061,287875,25.043593,102.732815,ps
35060,163970,25.004728,102.741791,ps
34952,217683,24.922005,103.154195,ps
34959,18450,24.68304,102.725624,ps
34959,18450,24.68304,102.725624,ps
63238,166291,25.0451532214,102.647291539,ps
34401,82803,25.042347,102.861912,ps
34401,82803,25.042347,102.861912,ps
34949,26455,25.246579,102.999444,ps
34394,8533,25.00876,102.737932,ps
34956,34929,25.0709546318,102.711182735,ps
34392,96004,25.0235,102.6438,ps
34392,96004,25.0235,102.6438,ps
34569,94481,24.359948,102.540363,ps
35020,78433,25.045703,102.67679,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
63487,144018,25.05133247,102.78438568,ps
34964,300033,24.71944809,103.25958252,ps
63487,92161,39.995008,116.279297,ps
35030,270647,24.948714,102.751167,ps
35030,270647,24.948714,102.751167,ps
63371,299585,22.958256,102.571028,ps
34760,141145,23.3735364676,100.574265718,ps
34447,133400,23.496684,100.707468,ps
63293,348963,24.985809,102.66091,ps
63293,348963,24.985809,102.66091,ps
34921,206946,23.39108,103.1554,ps
34762,287857,23.782585,100.925976,ps
34762,287857,23.782585,100.925976,ps
34447,133400,23.496684,100.707468,ps
34447,133400,23.496684,100.707468,ps
63358,201745,24.540112,103.754047,ps
34753,263481,22.991205,101.051187,ps
34758,276354,23.404543,101.691049,ps
34758,276354,23.404543,101.691049,ps
34758,276354,23.404543,101.691049,ps
34758,276354,23.404543,101.691049,ps
34447,133400,23.496684,100.707468,ps
34447,133400,23.496684,100.707468,ps
34856,70514,23.163894,102.755257,ps
34925,96145,23.641341,103.555932,ps
34925,96145,23.641341,103.555932,ps
34925,96145,23.641341,103.555932,ps
34925,96145,23.641341,103.555932,ps
34925,96145,23.641341,103.555932,ps
34925,96145,23.641341,103.555932,ps
34751,398104,24.475448,100.916814,ps
34751,398104,24.475448,100.916814,ps
34728,137249,23.364236,103.382751,ps
34728,137249,23.364236,103.382751,ps
34728,137249,23.364236,103.382751,ps
34728,137249,23.364181,103.382731,ps
34728,137249,23.364181,103.382731,ps
34728,137249,23.364181,103.382731,ps
34728,137249,23.364181,103.382731,ps
34870,136481,22.424369,98.756307,ps
63288,272273,39.995008,116.279297,ps
34774,201331,39.995008,116.279297,ps
63326,133394,25.5984540735,100.249732308,ps
63299,200977,25.0567794654,98.5023316139,ps
34917,268434,24.190153,98.344329,ps
34917,268434,24.190153,98.344329,ps
34917,268434,24.190153,98.344329,ps
34917,268434,24.190153,98.344329,ps
34917,268434,24.190153,98.344329,ps
34917,268434,24.190153,98.344329,ps
34917,268434,24.190153,98.344329,ps
34917,268434,24.190153,98.344329,ps
34586,263442,25.592537,100.22627,ps
34809,329345,25.420043,103.571798,ps
34809,329345,25.420043,103.571798,ps
34809,329345,25.420043,103.571798,ps
34809,329345,25.420043,103.571798,ps
34894,354337,21.546278,100.343571,ps
34713,362129,22.009592,100.795331,ps
34713,362129,22.013844,100.795434,ps
34684,353079,25.234903,102.290817,ps
34684,353079,25.234903,102.290817,ps
34684,353079,25.234903,102.290817,ps
34684,353079,25.228706,102.291272,ps
34684,353079,25.228706,102.291272,ps
34684,353079,25.234879,102.2907,ps
34684,353079,25.234903,102.290817,ps
34684,353079,25.234879,102.2907,ps
34684,353079,25.228706,102.291272,ps
34684,353079,25.228706,102.291272,ps
34684,353079,25.234879,102.2907,ps
34684,353079,25.234879,102.2907,ps
34760,214595,23.176414,100.589936,ps
63293,341284,22.015792,100.809075,ps
34381,170129,22.98363,103.675762,ps
34873,139287,22.77874,100.978412,ps
34873,139287,22.778972,100.977946,ps
34873,139287,22.778816,100.978677,ps
34683,86627,25.319233,101.721282,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34653,132099,26.232594,104.081534,ps
35012,202531,25.502132,103.793419,ps
63262,235025,25.032098,102.730889,ps
63262,235025,25.0320976948,102.730889175,ps
63262,235025,25.032098,102.730889,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.364163,98.639418,ps
34662,291363,24.33383,98.65166,ps
34662,291363,24.33383,98.65166,ps
34911,345714,25.041365,101.56407,ps
34911,345714,25.041006,101.565006,ps
34911,345714,25.041006,101.565006,ps
34911,345714,25.041365,101.56407,ps
34911,345714,25.041006,101.565006,ps
34788,350289,23.477954,99.813477,ps
34604,156689,27.260135,100.051505,ps
35068,75844,39.995008,116.279297,ps
35061,287875,25.0360694277,102.676953993,ps
34605,341106,27.888928,98.978935,ps
34943,210289,25.311962,103.06713,ps
63392,329538,23.882062,100.07214,ps
34447,133400,23.496684,100.707468,ps
63351,161666,27.837558,99.726045,ps
63351,161666,27.84346,99.732246,ps
34911,345714,25.047041,101.551312,ps
34911,345714,25.047041,101.551312,ps
34911,345714,25.047041,101.551312,ps
34911,345714,25.041006,101.565006,ps
63266,394001,39.995008,116.279297,ps
34398,227448,24.9723439966,102.757138249,ps
35061,287875,25.0360694277,102.676953993,ps
35061,287875,25.035438,102.744085,ps
35061,287875,39.995008,116.279297,ps
35061,287875,25.035438,102.744085,ps
35061,287875,25.035438,102.744085,ps
34949,399237,25.248353,103.001967,ps
34619,2353,39.995008,116.279297,ps
34941,230210,39.995008,116.279297,ps
34939,268034,24.029476,104.199663,ps
34802,288401,25.4996318,103.7877115,ps
34802,288401,25.4996318,103.7877115,ps
63446,159795,23.346231,104.263777,ps
63446,159795,23.346231,104.263777,ps
63446,159795,23.346231,104.263777,ps
63446,159795,23.346231,104.263777,ps
63446,159795,23.346231,104.263777,ps
63446,159795,23.346231,104.263777,ps
34820,407191,26.484794,104.614192,ps
34820,407191,26.484794,104.614192,ps
63426,139666,25.043104,103.668308,ps
63468,215329,39.919274,116.378956,ps
63445,230179,23.611366,104.340852,ps
63286,30002,25.056716,102.678724,ps
34391,402721,25.07184,102.67362,ps
35025,279366,25.041692,102.74598,ps
63275,394065,25.0492266168,102.672035862,ps
63275,394065,25.049185,102.672979,ps
63275,394065,25.049227,102.672036,ps
34930,205718,24.045263,105.066177,ps
63288,361233,25.0957,102.9275,ps
63288,361233,25.0957,102.9275,ps
63288,361233,25.0957,102.9275,ps
63288,361233,25.0957,102.9275,ps
63288,361233,25.0957,102.9275,ps
63282,161281,24.98077965,102.62583923,ps
63282,161281,24.98077965,102.62583923,ps
63282,161281,24.98077965,102.62583923,ps
63282,161281,24.98077965,102.62583923,ps
63282,161281,24.98077965,102.62583923,ps
63282,161281,24.98077965,102.62583923,ps
63282,161281,24.98077965,102.62583923,ps
63282,161281,24.98077965,102.62583923,ps
63276,280450,25.0561556998,102.706661885,ps
63276,280450,25.0561556998,102.706661885,ps
63276,280450,25.0561556998,102.706661885,ps
63276,280450,25.0561556998,102.706661885,ps
63276,280450,25.0549986695,102.705244666,ps
63236,274753,25.27529,102.63495,ps
34655,288659,24.005315,97.832903,ps
34765,332929,25.046881,98.478086,ps
34765,332929,25.046881,98.478086,ps
34765,332929,25.046881,98.478086,ps
63384,209043,26.840501,100.248885,ps
34768,225827,25.084721,99.242176,ps
34840,70657,25.878739,99.887736,ps
34840,70657,25.878739,99.887736,ps
63323,83329,25.646008,100.154288,ps
63384,209043,26.851446,100.240158,ps
63384,209043,26.841474,100.251003,ps
63384,209043,26.841375,100.250655,ps
63384,209043,26.841375,100.250655,ps
34339,136227,25.6817225477,100.162800836,ps
34339,136227,25.6816867405,100.162809787,ps
34339,136227,25.6816867405,100.162809787,ps
34339,136227,25.6846455637,100.161587327,ps
34339,136227,25.6816867405,100.162809787,ps
34339,136227,25.681687,100.16281,ps
34339,136227,25.681687,100.16281,ps
34339,136227,25.6816867405,100.162809787,ps
34339,136227,25.6817491319,100.162794596,ps
34339,136227,25.681687,100.16281,ps
34339,136227,25.68169,100.1628,ps
34339,136227,25.6816867405,100.162809787,ps
34339,136227,25.6816867405,100.162809787,ps
34339,136227,25.681723,100.162801,ps
